pi,delta,gamma1,abs_gamma1,gamma2,regime,neg_density,p_true_-2.0,p_edge_-2.0,p_sad_-2.0,err_edge_-2.0,err_sad_-2.0,sq_err_edge_-2.0,sq_err_sad_-2.0,p_true_-2.33,p_edge_-2.33,p_sad_-2.33,err_edge_-2.33,err_sad_-2.33,sq_err_edge_-2.33,sq_err_sad_-2.33,p_true_-3.0,p_edge_-3.0,p_sad_-3.0,err_edge_-3.0,err_sad_-3.0,sq_err_edge_-3.0,sq_err_sad_-3.0,p_true_-3.5,p_edge_-3.5,p_sad_-3.5,err_edge_-3.5,err_sad_-3.5,sq_err_edge_-3.5,sq_err_sad_-3.5,es_true,es_edge,es_sad,es_relerr_edge,es_relerr_sad,loss_diff,g1_star_theoretical,predicted_inside,empirical_inside
0.025588235294117648,10.714285714285714,-3.8334999925662636,3.8334999925662636,18.731614841097397,Extreme,True,0.04775623151303461,0.11914705545088228,0.2063992445282278,0.07139082393784767,0.15864301301519318,0.005096649742524763,0.025167605578538754,0.03523790862573857,0.06148624053953399,0.18073996975329112,0.02624833191379542,0.14550206112755254,0.0006889749282567712,0.021170849792366036,0.026903591817291166,0.0,0.13748664539605027,0.026903591817291166,0.1105830535787591,0.0007238032526714162,0.012228611738802705,0.02581491180553562,0.0,0.11161463819590224,0.02581491180553562,0.08579972639036662,0.0006664096715275823,0.007361593048661775,-11.696626379538223,-9.199454263507512,-10.53835584125327,21.349507413515404,9.902603543113946,-0.01150480848613129,,False,False
0.025588235294117648,10.971428571428572,-3.9035198067660186,3.9035198067660186,19.189181327267466,Extreme,True,0.04775623151303461,0.12886988241236608,0.20979328798782637,0.08111365089933147,0.16203705647479177,0.006579424362218617,0.02625600767101486,0.03523790862573857,0.07020221776642094,0.18427983977983256,0.03496430914068237,0.14904193115409398,0.0012225029136852046,0.022213497242141687,0.0269035918172913,0.0,0.14111076776921583,0.0269035918172913,0.11420717595192453,0.0007238032526714235,0.01304327903891385,0.025814911805541546,0.0,0.11515845286664922,0.025814911805541546,0.08934354106110767,0.0006664096715278883,0.007982268329337832,-11.953769236681085,-9.385330543885686,-10.779330201794709,21.48643362558766,9.82484278918918,-0.012319475786242425,,False,False
0.025588235294117648,11.228571428571428,-3.9707254791612514,3.9707254791612514,19.630939310776892,Extreme,True,0.04775623151303461,0.1387433800337826,0.21310110163191046,0.09098714852074798,0.16534487011887583,0.00827866119593665,0.027338926074627918,0.03523790862573857,0.0794341109207333,0.18773606827068287,0.04419620229499473,0.1524981596449443,0.001953304297300097,0.023255688695094916,0.02690359181729132,0.0,0.14466563262954196,0.02690359181729132,0.11776204081225064,0.0007238032526714244,0.013867898256266185,0.02581491180554242,0.0,0.1186486820736543,0.02581491180554242,0.09283377026811188,0.0006664096715279334,0.008618108902192572,-12.210912093823936,-9.571651482227484,-11.020569840277545,21.613951450288006,9.748184610619255,-0.013144095003594761,,False,False
0.025588235294117648,11.485714285714284,-4.03522726524736,4.03522726524736,20.057275015676613,Extreme,True,0.04775623151303461,0.14869576304082055,0.21632561081585855,0.10093953152778594,0.16856937930282395,0.010188789025048892,0.02841563563853933,0.03523790862573857,0.08909565969906734,0.19111106208941986,0.05385775107332877,0.1558731534636813,0.002900657350676646,0.024296439970712343,0.026903591817291322,0.0,0.14815213861984802,0.026903591817291322,0.1212485468025567,0.0007238032526714245,0.014701210101731782,0.025814911805542542,0.0,0.12208497084431319,0.025814911805542542,0.09627005903877064,0.0006664096715279397,0.009267924267328385,-12.468054950966796,-9.758403310878501,-11.262057261447147,21.73275343062378,9.672701109054168,-0.013977406849060358,,False,False
0.025588235294117648,11.742857142857142,-4.097134051667922,4.097134051667922,20.468601069016348,Extreme,True,0.04775623151303461,0.15866119457780725,0.21946965294736687,0.11090496306477264,0.17171342143433227,0.012299910832398583,0.0294854991006846,0.03523790862573857,0.09910316053521426,0.19440719849431481,0.06386525190947569,0.15916928986857626,0.004078770401460788,0.025334862837266853,0.026903591817291322,0.0,0.15157129324630755,0.026903591817291322,0.12466770142901623,0.0007238032526714245,0.015542035779594336,0.025814911805542556,0.0,0.1254671668884113,0.025814911805542556,0.09965225508286875,0.0006664096715279404,0.00993057194310114,-12.725197808109659,-9.945572231614394,-11.503776468632228,21.84347637192589,9.598446781699764,-0.014818232526922912,,False,False
0.025588235294117648,12.0,-4.156552745156539,4.156552745156539,20.86534923491873,Extreme,True,0.04775623151303461,0.16858002147923865,0.22253597499815062,0.12082378996620403,0.174779743485116,0.014598388221797386,0.030547958732722945,0.03523790862573857,0.109376571223874,0.19762681634341533,0.07413866259813542,0.16238890771767678,0.005496541291840165,0.026370157349740145,0.026903591817291322,0.0,0.15492419145961672,0.026903591817291322,0.1280205996423254,0.0007238032526714245,0.016389273932780567,0.02581491180554256,0.0,0.1287952928230505,0.02581491180554256,0.10298038101750794,0.0006664096715279406,0.010604958874511109,-12.982340665252492,-10.13314452301146,-11.745712807360059,21.946706034813626,9.525461469381199,-0.015665470680109143,,False,False
0.027058823529411764,3.0,-0.4887351106777077,0.4887351106777077,1.1735894181240778,Mild,False,0.044900339153789035,0.05351666206887531,0.05766533413076588,0.008616322915086273,0.012764994976976848,7.424102057704081e-05,0.00016294509676224417,0.02989056341204317,0.0369652740289106,0.03652128850217574,0.0070747106168674335,0.006630725090132569,5.005153031241678e-05,4.396651522091356e-05,0.014842783143715396,0.016094950767931628,0.013417608312061397,0.0012521676242162327,0.0014251748316539987,1.5679237591353247e-06,2.0311233007800036e-06,0.00857499722242362,0.007277963864728266,0.00598416682627706,0.0012970333576953546,0.0025908303961465606,1.6822955309744858e-06,6.712402141596944e-06,-4.03143254144758,-3.8140653359639187,-3.7716419952515663,5.391810559866403,6.444124849543672,-4.631995416446789e-07,0.5899721756577492,True,True
0.027058823529411764,3.257142857142857,-0.5946823333661763,0.5946823333661763,1.524514341640846,Mild,False,0.046369749586367165,0.05732204500985958,0.06357510381611158,0.010952295423492416,0.01720535422974441,0.00011995277504345291,0.0002960242141709839,0.031906519137502656,0.04169572998266536,0.041557961473994424,0.009789210845162703,0.009651442336491768,9.582864897105108e-05,9.315033917462568e-05,0.017588327043562568,0.020374264477887646,0.016444421274158117,0.002785937434325078,0.0011439057694044505,7.761447387973799e-06,1.3085204092767878e-06,0.0111596694308245,0.010017426878652804,0.007813609128607258,0.0011422425521716954,0.003346060302217242,1.3047180479917084e-06,1.1196119546074141e-05,-4.282250207635989,-4.001865185422243,-3.963052527629259,6.547609518793896,7.453970798753075,6.4529269786970115e-06,0.6326671317219734,True,True
0.027058823529411764,3.5142857142857142,-0.7085189292286577,0.7085189292286577,1.9255438301647962,Mild,True,0.04743517074549704,0.06056738233457813,0.0696587383450965,0.013132211589081094,0.022223567599599467,0.0001724549812203958,0.0004938869568539672,0.03349693375973874,0.04621686296662335,0.046840136505940294,0.012719929206884611,0.013343202746201557,0.00016179659902815617,0.00017804105952624077,0.02015913508157827,0.025188631052040236,0.019791321319462322,0.005029495970461966,0.0003678137621159483,2.5295829716893154e-05,1.352869636018874e-07,0.013909953911705056,0.013422309677503878,0.009940249937202054,0.00048764423420117817,0.003969703974503002,2.377968991496535e-07,1.5758549645184934e-05,-4.53688926894022,-4.190056204156592,-4.161899955961687,7.644732860421891,8.26533976805935,2.5160542753291268e-05,0.6652510538697243,False,False
0.027058823529411764,3.7714285714285714,-0.8289939666915909,0.8289939666915909,2.374032308184283,Mild,True,0.04815850625979984,0.06308232300764477,0.07585214921553642,0.014923816747844931,0.027693642955736578,0.00022272030632325686,0.0007669378601598181,0.034671778340416334,0.05028597411804563,0.05230969480724686,0.015614195777629299,0.01763791646683053,0.00024380310978213663,0.00031109609729089156,0.022413125648558237,0.030399509136828595,0.023424828458424814,0.007986383488270358,0.0010117028098665763,6.37823212217174e-05,1.0235425754919258e-06,0.01665020918404919,0.01751035902556762,0.012353139871107845,0.0008601498415184289,0.004297069312941347,7.398577498641783e-07,1.846480468022222e-05,-4.7931283838839365,-4.377595388966025,-4.366954880629511,8.669348317793219,8.891343379980384,6.275877864622548e-05,0.6831590458750725,False,False
0.027058823529411764,4.0285714285714285,-0.9548359409329302,0.9548359409329302,2.8663098914579934,Mild,True,0.04861833713882562,0.06474985315783097,0.08210141861726977,0.016131516019005344,0.03348308147844415,0.00026022580907142606,0.0011211167452921298,0.035484404594892535,0.05367796572152255,0.05791446371088909,0.018193561126630016,0.022430059115996555,0.00033100566646842287,0.0005031075519471001,0.024263568129825195,0.03581511117976289,0.02730896554566665,0.011551543049937694,0.0030453974158414533,0.00013343814683456384,9.274445420413802e-06,0.019206708498943983,0.022251514053863008,0.01503510407008312,0.003044805554919025,0.004171604428860862,9.270840867265753e-06,1.7402283510891562e-05,-5.049969337563064,-4.564075290432827,-4.577224808196221,9.62172272049303,9.361334649112388,0.00012416370141415004,0.6777887418866158,False,False
0.027058823529411764,4.285714285714286,-1.084797604309915,1.084797604309915,3.3979456006719713,Mild,True,0.04889205042719179,0.06551681978215179,0.08836197490016537,0.016624769354960003,0.03946992447297358,0.00027638295610561724,0.0015578749379022388,0.03601071417289116,0.05620595958132698,0.06360863398480217,0.02019524540843582,0.02759791981191101,0.0004078479371069481,0.0007616451779446702,0.025686027699719383,0.041201038105086546,0.0314072606787051,0.015515010405367163,0.005721232978985715,0.00024071554787865132,3.273250679983376e-05,0.02143997998859387,0.02756072132652952,0.017964645404807137,0.006120741337935647,0.0034753345837867343,3.746347452591426e-05,1.2077950469264113e-05,-5.307018092499396,-4.749433753913524,-4.791905768981159,10.506546781401145,9.706247737241833,0.00020798304107881756,0.6262288615107536,False,False
0.027058823529411764,4.542857142857143,-1.2176906093654076,1.2176906093654076,3.964003911209717,Moderate,True,0.049044607556665454,0.06539751470353114,0.09459754006059862,0.016352907146865686,0.04555293250393316,0.00026741757215401085,0.0020750696597078904,0.0363298909189845,0.057737781394851174,0.06935270318990552,0.02140789047586667,0.03302281227092102,0.00045829777462670293,0.0010905061302804919,0.026709897762377567,0.04629639400638075,0.03568420693982195,0.01958649624400318,0.008974309177444385,0.0003836308351163507,8.053822521236252e-05,0.023266726993460638,0.03329597131204147,0.021117629814418906,0.010029244318580832,0.002149097179041732,0.00010058574160178588,4.61861868496513e-06,-5.564133482391379,-4.933779797604599,-5.0103430952529235,11.328874240376134,9.952859486405512,0.00030309260990398813,0.3358496353030205,False,False
0.027058823529411764,4.8,-1.3524104724717578,1.3524104724717578,4.559278959517354,Moderate,True,0.04912422485122865,0.06447056645535633,0.10077902290358588,0.015346341604127678,0.05165479805235723,0.00023551020063058007,0.0026682181618298086,0.03651113350289952,0.05820659939798861,0.075113126217621,0.02169546589508909,0.038601992714721485,0.00047069324040497387,0.0014901138415474107,0.02739996274418917,0.05083347867483397,0.04010624826576335,0.0234335159306448,0.012706285521574184,0.0005491296688717836,0.00016144969175576574,0.02466585070928628,0.039262336036694934,0.024468675542287294,0.014596485327408655,0.0001971751669989849,0.00021305738391325614,3.8878046481077584e-08,-5.821268821512603,-5.117297044259405,-5.232000407900339,12.093098581045728,10.122679980601688,0.0003876799771160178,,False,False
0.027058823529411764,5.057142857142857,-1.4879528924105059,1.4879528924105059,5.178496747486992,Moderate,True,0.04916313115270436,0.06287024055693177,0.10688345376663232,0.01370710940422741,0.057720322613927955,0.00018788484821945952,0.0033316356426559227,0.03660750036188082,0.05761497864593147,0.08086180391088832,0.021007478284050654,0.0442543035490075,0.0004413141438548598,0.001958443382607698,0.027835449505999258,0.05455867300955653,0.04464238292865161,0.026723223503557273,0.01680693342265235,0.0007141306744210758,0.00028247301107346863,0.025669251380331826,0.045221888656468395,0.02799223339078782,0.01955263727613657,0.002322982010455995,0.0003823056244521653,5.396245420902176e-06,-6.078409748318401,-5.300192110493483,-5.456435354634883,12.802980879007254,10.232518363139102,0.0004316576633476072,,False,False
0.027058823529411764,5.314285714285714,-1.623422740689379,1.623422740689379,5.816480799727243,Moderate,True,0.04918093317682541,0.06077378256104306,0.11289300956827698,0.011592849384217646,0.06371207639145157,0.00013439415684515546,0.004059228678110161,0.03665547734981814,0.05603255855140978,0.08657549978104949,0.019377081201591644,0.04992002243123135,0.00037547127589307623,0.0024920086395346414,0.028092784753994453,0.05725208208339538,0.04926447612293122,0.029159297329400924,0.02117169136893677,0.0008502646207444079,0.0004482405154215117,0.026343054265824232,0.050908512942933366,0.031663382273967464,0.024565458677109134,0.005320328008143232,0.0006034617600167565,2.830589011423333e-05,-6.335552140502323,-5.4826678453627045,-5.683280698190803,13.461877926743679,10.295415898192012,0.0004020241053228962,,False,False
0.027058823529411764,5.571428571428571,-1.7580371321571955,1.7580371321571955,6.468280676013411,Moderate,True,0.04918856019795953,0.058386632825295166,0.11879414964984847,0.009198072627335636,0.06960558945188894,8.46045400577411e-05,0.004844938082944912,0.03667784268285311,0.053588320751618554,0.09223524355591274,0.016910478068765444,0.05555740087305963,0.0002859642685141971,0.0030866247917698472,0.028235169153929523,0.058743842773318115,0.05394736216768137,0.030508673619388593,0.025712193013751845,0.0009307791660143774,0.0006611168695764292,0.0267667276142872,0.05604593623863365,0.03545838161095631,0.02927920862434645,0.008691653996669109,0.0008572720576680036,7.55448491978141e-05,-6.592694892593102,-5.664910208689291,-5.912229558799063,14.072920088356865,10.321505012442525,0.00026966229643794824,,False,False
0.027058823529411764,5.828571428571428,-1.8911239409314167,1.8911239409314167,7.1292655041318325,Moderate,True,0.04919161987653005,0.05592724543609559,0.12457686635806568,0.006735625559565542,0.07538524648153563,4.536865167867262e-05,0.0056829353870818805,0.0366876050270077,0.050458898946996004,0.09782575756099567,0.013771293919988305,0.061138152533987966,0.00018964853623070684,0.003737873695269179,0.0283089364310394,0.058925621779926586,0.05866880199207671,0.030616685348887188,0.030359865561037314,0.0009373814217527634,0.0009217214368842595,0.027016169135631145,0.060366954495755056,0.03935502687335591,0.03335078536012391,0.012338857737724765,0.0011122748841370554,0.0001522474102718103,-6.849837727474385,-5.8470826733245245,-6.143023860791293,14.639106706540735,10.318695052411153,1.5659984868503923e-05,,False,False
0.027058823529411764,6.085714285714285,-2.022116997671033,2.022116997671033,7.795186407005487,Moderate,True,0.04919276917031047,0.05361294336667889,0.13023404516806472,0.0044201741963684205,0.08104127599775425,1.9537939926241212e-05,0.0065676884153441795,0.036691594985627254,0.0468545760592479,0.10333492611628385,0.010162981073620646,0.0666433311306566,0.00010328618430277145,0.004441333584190342,0.028344721564753626,0.05775657573738121,0.06340934673242729,0.029411854172627584,0.03506462516767367,0.0008650571658719106,0.0012295279381494537,0.027153682570220394,0.06363179469339089,0.04333285238236336,0.036478112123170495,0.016179169812142968,0.0013306526640705983,0.0002617655358101583,-7.106980580193284,-6.029324768684475,-6.375445243917804,15.163342566492567,10.293194529252315,-0.0003644707722775431,,False,False
